First_Term_Gpa,Second_Term_Gpa,First_Language,Funding,FastTrack,Coop,Residency,Gender,Previous_Education,Age_Group,Math_Score,English_Grade,First_Year_Persistence
2.159091,2.865385,3,4.0,0,1,1,2.0,2,3,32.6760710553814,10,1.0
3.607143,3.423077,1,2.0,1,1,0,1.0,1,3,32.6760710553814,3,1.0
0.0,2.8201755787000775,3,4.0,0,1,1,2.0,1,3,32.6760710553814,8,0.0
1.5,2.444444,1,2.0,1,1,0,2.0,1,1,18.0,7,1.0
3.6,3.1,1,2.0,1,1,0,2.0,1,1,31.0,9,1.0
2.725,2.195652,1,2.0,1,1,0,2.0,1,1,43.0,9,1.0
0.0,2.8201755787000775,1,2.0,1,1,0,2.0,1,2,18.0,3,0.0
0.409091,1.7,3,4.0,1,1,1,2.0,0,1,32.0,4,1.0
3.652174,3.807692,3,4.0,0,1,1,1.0,2,3,32.6760710553814,8,1.0
3.4375,2.978261,1,2.0,1,0,0,2.0,1,2,17.0,4,1.0
4.065217,3.717391,3,4.0,1,1,1,2.0,1,1,49.0,9,1.0
2.475,1.416667,1,2.0,1,0,0,2.0,1,1,31.0,9,1.0
3.022727,2.5,1,2.0,1,1,0,2.0,1,1,22.0,9,1.0
0.0,2.8201755787000775,1,2.0,1,1,0,2.0,1,3,16.0,9,0.0
2.75,3.166667,4,4.0,1,1,1,2.0,1,3,44.0,4,1.0
4.272727,4.25,3,8.0,1,1,0,2.0,2,7,48.0,8,1.0
3.86,3.961538,1,2.0,1,0,0,2.0,1,1,42.0,9,1.0
3.7,3.380952,3,4.0,0,1,1,2.0,1,4,32.6760710553814,9,1.0
3.875,3.416667,3,4.0,1,1,1,2.0,1,1,48.0,8,1.0
4.090909,3.861111,1,2.0,1,1,0,2.0,1,5,28.0,9,1.0
4.195652,4.119048,3,2.0,1,0,0,1.0,2,7,47.0,10,1.0
3.56,3.190476,1,2.0,1,1,0,2.0,1,3,29.0,9,1.0
3.54,2.907407,4,4.0,0,0,1,2.0,1,3,32.6760710553814,10,1.0
1.53125,0.0,3,2.0,1,1,0,2.0,1,3,24.0,5,1.0
2.613636,2.87931,3,4.0,0,0,1,2.0,1,3,32.6760710553814,8,1.0
0.76087,0.0,1,2.0,1,0,0,2.0,1,1,34.0,9,0.0
2.642857,2.725,1,2.0,1,1,0,2.0,1,1,23.0,9,1.0
3.090909,2.772727,1,2.0,1,0,0,1.0,1,2,32.0,9,1.0
2.92,2.928571,1,2.0,1,0,0,2.0,1,1,26.0,9,1.0
3.456522,2.557692,3,4.0,0,1,1,2.0,1,3,32.6760710553814,7,1.0
4.195652,3.825,4,4.0,1,1,1,2.0,1,3,49.0,10,1.0
2.380952,2.130435,1,2.0,1,1,0,2.0,1,1,31.0,9,1.0
3.421053,2.8201755787000775,3,2.0,1,1,0,2.0,2,7,45.0,8,0.0
3.75,3.694444,1,2.0,1,0,0,2.0,1,1,42.0,9,1.0
1.0,1.25,1,2.0,1,1,0,2.0,1,1,27.0,9,0.0
3.804348,3.519231,3,4.0,0,1,1,1.0,2,3,32.6760710553814,10,1.0
3.880952,3.568182,1,2.0,1,0,0,2.0,1,1,38.0,9,1.0
1.305556,2.8201755787000775,3,2.0,1,0,0,2.0,1,1,44.0,7,0.0
0.0,0.0,3,4.0,1,0,1,2.0,1,3,32.6760710553814,8,0.0
2.86,2.375,3,4.0,1,0,1,2.0,0,1,19.0,8,1.0
1.809524,1.619048,1,2.0,1,1,0,2.0,1,1,23.0,7,0.0
3.934783,3.72,3,4.0,0,1,1,2.0,2,4,32.6760710553814,10,1.0
3.194444,3.519231,3,4.0,0,1,1,2.0,1,3,32.6760710553814,7,1.0
3.568182,2.931818,3,4.0,1,0,1,2.0,1,1,41.0,8,1.0
3.475,3.681818,4,4.0,0,1,1,2.0,2,4,38.0,8,1.0
2.73913,2.307692,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
1.782609,1.891304,3,4.0,1,1,1,2.0,2,1,43.0,8,1.0
2.657895,0.3,1,2.0,1,0,0,2.0,2,3,25.0,7,0.0
0.315789,2.8201755787000775,1,2.0,1,1,0,2.0,1,3,22.0,9,0.0
2.2,2.59375,1,2.0,1,1,0,1.0,2,4,27.0,9,1.0
2.5,3.045455,3,4.0,0,1,1,2.0,1,3,32.6760710553814,8,1.0
0.0,2.636364,3,4.0,1,0,1,1.0,2,4,48.0,9,0.0
3.175,3.522727,4,4.0,1,1,1,1.0,1,1,16.0,10,1.0
3.94,2.695652,3,2.0,1,1,0,2.0,1,2,48.0,4,1.0
3.666667,3.166667,1,2.0,1,1,0,1.0,2,3,20.0,5,1.0
0.0,0.0,1,2.0,1,1,0,2.0,0,2,21.0,9,1.0
3.891304,4.019231,1,4.0,0,0,1,1.0,2,4,32.6760710553814,9,1.0
4.0,3.904762,1,2.0,1,1,0,1.0,1,1,32.6760710553814,9,1.0
2.947368,2.586957,3,4.0,0,1,1,2.0,1,3,32.6760710553814,3,1.0
2.642857,0.0,1,2.0,1,0,0,2.0,1,2,43.0,8,1.0
4.23913,4.357143,4,4.0,1,0,1,1.0,1,3,50.0,8,1.0
0.0,2.8201755787000775,1,2.0,1,1,0,2.0,1,1,31.0,9,0.0
3.368421,3.12,1,2.0,1,1,0,2.0,1,1,32.6760710553814,9,1.0
3.266667,2.44,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
3.236842,2.763158,3,4.0,1,1,1,2.0,1,2,22.0,8,1.0
1.928571,2.043478,1,2.0,1,1,0,2.0,1,2,11.0,3,1.0
2.0,1.210526,1,2.0,1,0,0,1.0,1,2,24.0,9,1.0
2.470588,2.18,3,4.0,1,1,1,2.0,1,3,22.0,8,1.0
3.227273,3.130435,1,2.0,1,0,0,2.0,2,2,30.0,5,1.0
0.0,0.0,1,2.0,1,1,0,2.0,1,1,32.0,9,0.0
3.630435,3.833333,1,8.0,1,1,0,1.0,0,6,46.0,8,1.0
2.727273,2.295455,3,4.0,1,1,1,2.0,1,3,31.0,7,1.0
2.190476,1.411765,4,4.0,1,1,1,2.0,1,3,18.0,8,1.0
3.119048,3.041667,1,2.0,1,0,0,2.0,1,2,36.0,8,1.0
1.03125,0.666667,1,2.0,1,1,0,1.0,1,1,18.0,3,0.0
0.0,2.125,1,2.0,1,0,0,2.0,2,3,19.0,9,1.0
4.357143,3.886364,4,5.0,1,0,1,1.0,1,3,49.0,10,1.0
3.675,3.5,3,4.0,0,1,1,2.0,2,2,32.6760710553814,8,1.0
0.0,0.0,4,4.0,1,1,1,2.0,1,2,48.0,9,0.0
2.6,2.605263,3,4.0,0,1,1,2.0,1,3,32.6760710553814,10,1.0
2.826087,1.725,1,2.0,1,1,0,1.0,1,3,17.0,9,1.0
1.192308,1.214286,3,2.0,1,1,0,2.0,1,2,29.0,4,1.0
2.894737,2.46,3,4.0,0,1,1,2.0,1,3,32.6760710553814,10,1.0
3.391304,3.1,3,4.0,0,1,1,2.0,2,3,32.6760710553814,4,1.0
3.395833,3.478261,3,4.0,0,0,1,2.0,1,4,32.6760710553814,9,1.0
3.04,2.590909,3,4.0,0,0,1,2.0,2,3,32.6760710553814,10,0.0
3.675,3.931818,3,4.0,0,1,1,1.0,1,3,32.6760710553814,7,1.0
2.04,1.875,3,4.0,1,1,1,1.0,2,3,24.0,4,1.0
3.595238,3.340909,1,2.0,1,0,0,2.0,1,2,34.0,9,1.0
3.961538,4.108696,3,4.0,0,1,1,2.0,2,3,32.6760710553814,10,1.0
3.23913,3.527778,1,2.0,1,1,0,1.0,1,1,27.0,9,0.0
4.076923,3.108696,1,2.0,1,1,0,2.0,1,2,45.0,9,1.0
4.403846,4.434783,1,2.0,0,1,0,2.0,2,3,32.6760710553814,9,1.0
0.0,2.8201755787000775,1,2.0,1,1,0,2.0,1,2,26.0,9,0.0
3.854167,3.791667,4,4.0,1,1,1,2.0,1,1,49.0,8,1.0
0.0,2.8201755787000775,3,4.0,0,1,1,2.0,1,3,32.6760710553814,8,0.0
4.166667,4.111111,1,2.0,1,1,0,1.0,2,3,32.6760710553814,9,1.0
4.28,4.340909,1,2.0,1,0,0,2.0,1,3,42.0,9,1.0
1.676471,1.733333,1,2.0,1,0,0,2.0,1,1,31.0,9,1.0
1.9,2.071429,1,2.0,1,1,0,2.0,1,1,22.0,8,1.0
3.795455,2.8201755787000775,1,2.0,1,0,0,2.0,1,1,32.6760710553814,5,0.0
0.25,2.8201755787000775,1,2.0,1,1,0,2.0,1,1,22.0,7,0.0
3.979167,3.589286,3,4.0,0,1,1,1.0,2,3,32.6760710553814,4,1.0
2.26,1.8,1,2.0,1,0,0,2.0,1,1,22.0,3,1.0
3.3,3.275,1,2.0,1,1,0,2.0,1,3,16.0,9,1.0
2.978261,2.134615,1,1.0,1,0,0,2.0,1,1,27.0,9,1.0
3.475,3.454545,3,4.0,0,1,1,1.0,2,4,32.6760710553814,8,1.0
3.6,3.775,4,4.0,1,1,1,2.0,1,4,32.6760710553814,8,1.0
4.086957,3.94,4,4.0,0,1,1,1.0,2,2,32.6760710553814,9,1.0
1.676471,2.678571,3,4.0,1,1,1,2.0,2,1,12.0,4,0.0
4.354167,4.340909,1,2.0,1,1,0,1.0,1,3,41.0,9,1.0
3.131579,2.0,1,2.0,1,0,0,2.0,2,4,13.0,9,1.0
3.431818,1.795455,1,2.0,1,0,0,2.0,1,2,21.0,7,1.0
3.043478,3.08,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
2.32,2.45,1,2.0,1,1,0,2.0,1,2,30.0,7,1.0
0.48,2.8201755787000775,1,2.0,1,1,0,2.0,1,1,24.0,9,0.0
3.333333,3.46,3,4.0,0,1,1,1.0,1,3,32.6760710553814,9,1.0
3.105263,2.666667,1,2.0,1,0,0,1.0,2,2,32.6760710553814,5,1.0
3.568182,2.826923,4,4.0,1,1,1,1.0,1,3,31.0,4,1.0
3.309524,2.868421,1,2.0,1,0,0,2.0,2,3,30.0,10,1.0
3.979167,4.227273,3,8.0,1,1,0,2.0,1,6,48.0,8,1.0
2.204545,2.347826,1,2.0,1,1,0,2.0,2,2,18.0,7,1.0
2.880952,2.47619,1,1.0,1,0,0,2.0,1,2,21.0,7,1.0
2.454545,1.84375,1,2.0,1,1,0,2.0,1,2,31.0,7,1.0
4.434783,4.5,1,2.0,1,0,0,2.0,1,1,44.0,9,1.0
3.659091,3.526316,1,2.0,0,1,0,1.0,2,6,32.6760710553814,8,1.0
4.217391,4.270833,3,4.0,0,0,1,1.0,2,3,32.6760710553814,10,1.0
4.369565,4.357143,3,4.0,1,1,1,1.0,1,2,49.0,7,1.0
3.56,1.309524,1,2.0,1,1,0,2.0,1,1,24.0,7,1.0
3.869565,3.291667,3,4.0,0,0,1,2.0,2,3,32.6760710553814,10,1.0
2.825,3.595238,4,4.0,1,1,1,2.0,1,3,46.0,4,1.0
3.8,3.795455,3,4.0,0,1,1,1.0,1,3,32.6760710553814,7,1.0
2.833333,2.28,3,4.0,1,0,1,1.0,1,2,48.0,8,1.0
3.608696,2.630435,3,4.0,1,1,1,2.0,1,1,44.0,4,1.0
2.916667,3.416667,3,4.0,0,1,1,2.0,2,3,34.0,10,1.0
2.934783,2.846154,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
3.090909,2.981481,1,4.0,0,1,1,2.0,2,4,32.6760710553814,8,1.0
2.047619,2.404762,4,4.0,0,1,1,2.0,1,3,32.6760710553814,7,1.0
3.630435,4.02381,3,4.0,1,1,1,2.0,2,1,45.0,7,1.0
1.5,2.545455,1,2.0,1,1,0,2.0,2,3,25.0,7,0.0
2.913043,3.173077,3,2.0,0,1,0,1.0,2,5,32.6760710553814,8,1.0
2.547619,2.0,1,2.0,1,1,0,2.0,1,1,14.0,7,1.0
3.5,3.022727,1,2.0,1,0,0,2.0,2,2,22.0,9,1.0
3.238095,3.230769,3,4.0,1,1,1,1.0,2,1,32.0,8,1.0
3.270833,3.410714,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
3.8125,3.84,4,4.0,0,1,1,2.0,1,3,32.6760710553814,8,1.0
0.0,2.8201755787000775,1,2.0,1,1,0,2.0,2,2,32.6760710553814,5,0.0
2.5,2.8201755787000775,4,4.0,1,1,1,2.0,1,2,47.0,10,0.0
2.318182,1.552632,3,2.0,1,1,0,2.0,1,2,23.0,4,1.0
4.021739,3.952381,3,4.0,1,1,1,1.0,2,1,43.0,8,1.0
0.285714,2.8201755787000775,1,2.0,1,0,0,2.0,1,2,23.0,7,0.0
4.363636,4.184211,1,8.0,1,1,0,2.0,0,7,39.0,10,1.0
4.052632,3.222222,1,2.0,1,0,0,1.0,0,2,38.0,9,1.0
3.380952,2.840909,1,2.0,1,0,0,2.0,0,4,48.0,7,1.0
2.5,2.452381,3,4.0,0,1,1,2.0,1,3,32.6760710553814,7,1.0
4.309524,4.357143,1,2.0,1,1,0,2.0,1,4,43.0,9,1.0
1.75,1.071429,3,4.0,0,1,1,2.0,1,4,32.6760710553814,8,1.0
2.964286,3.111111,1,2.0,1,1,0,1.0,2,3,32.6760710553814,9,1.0
3.368421,2.152174,3,2.0,1,0,0,2.0,1,3,24.0,4,1.0
3.26087,2.857143,4,4.0,1,0,1,2.0,1,2,45.0,8,1.0
1.0,1.380952,3,4.0,1,1,1,1.0,2,1,26.0,8,0.0
0.375,0.0,1,2.0,1,0,0,1.0,1,2,22.0,9,0.0
3.28,3.166667,1,1.0,1,0,0,2.0,1,1,31.0,9,1.0
1.477273,1.5,3,4.0,1,1,1,2.0,2,1,15.0,10,1.0
2.357143,2.45,3,2.0,1,1,0,1.0,0,2,30.0,7,1.0
4.045455,4.236842,1,2.0,1,1,0,2.0,1,2,38.0,9,1.0
4.0,3.666667,1,2.0,1,1,0,1.0,2,3,32.6760710553814,9,1.0
0.0,2.8201755787000775,4,4.0,1,1,1,2.0,1,1,45.0,8,0.0
3.6,3.022727,3,4.0,0,1,1,1.0,2,3,32.6760710553814,8,1.0
3.571429,2.477273,3,4.0,0,1,1,2.0,1,4,32.6760710553814,4,1.0
3.852941,4.029412,1,2.0,1,0,0,2.0,0,7,34.0,9,1.0
1.964286,2.868421,3,4.0,1,1,1,2.0,2,1,44.0,10,1.0
4.285714,3.964286,4,4.0,1,1,1,2.0,1,3,47.0,10,1.0
3.4,3.096154,3,4.0,1,0,1,2.0,1,2,46.0,10,1.0
2.25,2.8201755787000775,1,2.0,1,1,0,2.0,1,3,20.0,9,0.0
3.204545,3.875,1,2.0,1,0,0,1.0,1,3,23.0,9,1.0
3.543478,3.538462,4,4.0,0,1,1,2.0,1,4,35.0,10,1.0
3.76,2.98,3,4.0,0,0,1,2.0,1,3,32.6760710553814,7,1.0
4.23913,4.021739,1,2.0,0,0,0,2.0,2,3,32.6760710553814,9,1.0
3.619048,3.565217,1,2.0,1,0,0,1.0,2,3,33.0,9,1.0
3.863636,3.840909,1,2.0,1,1,0,2.0,2,8,32.6760710553814,10,1.0
2.25,2.8201755787000775,1,2.0,1,1,0,2.0,1,2,34.0,9,0.0
2.472222,2.547619,3,4.0,0,1,1,2.0,1,3,32.6760710553814,7,1.0
1.605263,2.8201755787000775,1,2.0,1,1,0,2.0,1,1,22.0,9,0.0
2.941176,0.78125,1,2.0,1,1,0,2.0,1,1,32.6760710553814,9,1.0
3.613636,2.795455,3,4.0,1,1,1,2.0,1,2,46.0,8,1.0
3.375,3.047619,3,4.0,1,1,1,2.0,2,1,48.0,9,1.0
3.413043,2.98,3,4.0,0,1,1,2.0,2,3,32.6760710553814,10,1.0
3.847826,3.652174,3,4.0,1,1,1,2.0,2,1,47.0,8,1.0
3.62,4.145833,1,1.0,1,0,0,2.0,2,3,30.0,9,1.0
1.736842,0.0,1,2.0,1,1,0,2.0,1,2,19.0,7,1.0
3.652174,3.454545,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
1.52381,2.8201755787000775,1,2.0,1,1,0,2.0,2,5,36.0,9,0.0
1.961538,0.0,1,2.0,1,1,0,2.0,1,1,33.0,9,0.0
2.214286,2.8201755787000775,1,2.0,1,1,0,2.0,1,2,17.0,7,0.0
4.391304,4.192308,1,2.0,0,0,0,2.0,2,4,32.6760710553814,10,1.0
0.42,2.8201755787000775,1,2.0,1,1,0,2.0,1,1,32.6760710553814,3,0.0
3.057692,3.4,1,9.0,1,1,0,2.0,0,7,31.0,9,1.0
2.608696,2.403846,3,4.0,0,1,1,1.0,2,3,23.0,8,1.0
1.833333,0.75,3,4.0,1,1,1,1.0,1,2,16.0,3,1.0
4.095238,4.333333,1,2.0,1,1,0,1.0,2,3,32.6760710553814,10,1.0
4.021739,3.694444,1,2.0,1,1,0,1.0,1,1,37.0,9,0.0
3.52,1.85,1,2.0,1,1,0,2.0,1,1,38.0,5,0.0
4.304348,4.24,1,2.0,0,1,0,2.0,2,4,32.6760710553814,9,1.0
1.307692,1.15,1,2.0,1,1,0,2.0,0,1,18.0,7,1.0
0.97619,1.111111,1,2.0,1,1,0,2.0,1,1,32.6760710553814,10,0.0
3.913043,4.131579,1,2.0,1,1,0,2.0,2,4,24.0,5,1.0
3.304348,2.403846,3,4.0,0,1,1,2.0,1,3,32.6760710553814,7,1.0
4.153846,4.021739,3,4.0,0,1,1,2.0,2,3,48.0,8,1.0
2.214286,1.638889,1,2.0,1,1,0,2.0,1,2,23.0,7,1.0
2.263158,1.863636,1,2.0,1,0,0,2.0,1,1,16.0,7,1.0
2.425,2.565217,3,4.0,1,0,1,1.0,0,2,37.0,4,1.0
3.4375,3.192308,3,4.0,0,0,1,2.0,1,3,32.6760710553814,10,1.0
2.477273,1.54,3,4.0,0,0,1,2.0,1,3,32.6760710553814,9,1.0
3.847826,2.826923,3,4.0,0,1,1,2.0,1,3,32.6760710553814,10,1.0
3.630435,3.769231,3,2.0,0,1,0,2.0,2,5,32.6760710553814,8,1.0
0.78,2.8201755787000775,1,2.0,1,1,0,2.0,1,2,25.0,7,0.0
4.0,3.5,3,4.0,0,1,1,1.0,1,3,32.6760710553814,9,1.0
3.477273,3.596154,3,4.0,0,1,1,2.0,1,3,32.6760710553814,10,1.0
1.913043,3.25,1,2.0,1,1,0,2.0,1,2,35.0,9,0.0
1.352941,2.464286,1,2.0,1,0,0,2.0,1,6,22.0,3,1.0
3.0,3.16,3,4.0,0,1,1,2.0,2,4,32.6760710553814,8,1.0
1.928571,2.807692,3,4.0,1,0,1,2.0,1,2,44.0,8,1.0
4.363636,4.431818,1,2.0,1,0,0,2.0,2,5,47.0,9,1.0
3.037037,3.204545,4,4.0,0,0,1,1.0,1,3,32.6760710553814,8,1.0
2.947368,2.388889,1,2.0,1,1,0,2.0,1,2,16.0,9,1.0
2.46875,2.8201755787000775,1,2.0,1,1,0,2.0,1,2,32.6760710553814,7,0.0
2.552632,1.615385,1,2.0,1,1,0,2.0,1,3,29.0,9,1.0
4.090909,4.0,1,2.0,1,0,0,2.0,1,1,31.0,9,1.0
3.5625,3.729167,3,4.0,1,1,1,2.0,2,1,47.0,8,1.0
0.52,2.8201755787000775,3,2.0,1,1,0,2.0,0,4,32.0,4,0.0
2.0,0.0,4,4.0,1,0,1,2.0,1,2,46.0,8,1.0
0.0,1.727273,1,2.0,1,1,0,2.0,0,4,14.0,3,1.0
3.525,3.021739,1,2.0,1,1,0,2.0,1,2,36.0,9,1.0
2.75,3.0,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
2.916667,2.35,3,2.0,1,1,0,2.0,1,2,40.0,8,1.0
3.608696,3.611111,1,2.0,1,0,0,2.0,1,1,40.0,9,1.0
2.657895,1.5625,1,2.0,1,1,0,2.0,1,2,27.0,9,1.0
0.5,2.5,3,4.0,1,0,1,2.0,1,4,32.6760710553814,5,1.0
4.347826,4.06,1,2.0,0,0,0,1.0,2,3,32.6760710553814,9,1.0
2.86,2.375,3,4.0,0,1,1,2.0,1,3,32.6760710553814,10,1.0
3.347826,3.263158,4,4.0,1,0,1,1.0,1,2,21.0,9,1.0
2.52381,2.8201755787000775,1,2.0,1,1,0,2.0,1,1,35.0,9,0.0
2.8,2.75,1,2.0,1,0,0,1.0,1,1,20.0,7,1.0
3.547619,3.022727,1,2.0,1,1,0,2.0,1,1,21.0,8,1.0
2.681818,2.340909,3,4.0,0,1,1,2.0,1,3,32.6760710553814,10,1.0
3.25,2.673077,3,2.0,1,1,0,2.0,1,2,36.0,4,1.0
3.645833,2.717391,1,2.0,1,1,0,2.0,1,2,23.0,7,1.0
0.0,2.8201755787000775,1,2.0,1,0,0,2.0,1,2,14.0,5,0.0
1.62,1.5,1,2.0,1,1,0,2.0,1,1,19.0,7,1.0
3.895833,2.86,3,4.0,0,1,1,2.0,1,3,32.6760710553814,9,1.0
1.125,2.0,3,2.0,1,0,0,2.0,0,3,36.0,8,1.0
4.019231,4.23913,1,2.0,0,1,0,2.0,2,3,32.6760710553814,9,1.0
2.96,3.26,1,2.0,1,0,0,1.0,1,3,47.0,9,1.0
2.547619,0.25,1,2.0,1,1,0,2.0,1,2,35.0,9,1.0
3.1875,3.634615,3,4.0,0,1,1,2.0,2,3,32.6760710553814,10,1.0
0.0,0.0,3,2.0,1,1,0,2.0,1,2,39.0,9,0.0
3.931818,3.956522,1,2.0,1,0,0,2.0,1,3,32.6760710553814,5,1.0
3.909091,3.604167,1,2.0,1,1,0,1.0,2,3,38.0,9,1.0
1.782609,2.138889,3,4.0,1,1,1,1.0,1,2,13.0,4,1.0
1.388889,1.111111,1,2.0,1,0,0,2.0,0,4,39.0,10,1.0
3.804348,3.645833,3,4.0,0,1,1,1.0,2,3,32.6760710553814,10,1.0
3.583333,2.526316,3,8.0,1,1,0,2.0,0,8,49.0,10,1.0
1.119048,0.785714,1,2.0,1,1,0,2.0,1,2,35.0,7,1.0
0.0,2.8201755787000775,1,2.0,1,0,0,1.0,1,1,18.0,7,0.0
2.173913,2.157895,3,4.0,1,1,1,2.0,1,2,36.0,8,1.0
2.333333,1.972222,3,4.0,0,1,1,2.0,2,3,32.6760710553814,4,1.0
2.142857,1.947368,1,2.0,1,1,0,2.0,2,3,33.0,10,1.0
2.642857,2.181818,3,2.0,1,1,0,2.0,0,3,32.6760710553814,4,1.0
2.92,3.240741,3,4.0,0,1,1,1.0,1,3,32.6760710553814,3,1.0
2.409091,3.365385,3,4.0,0,0,1,2.0,1,3,32.6760710553814,9,1.0
3.309524,2.847826,3,2.0,1,0,0,1.0,1,2,29.0,7,1.0
4.5,4.384615,3,4.0,1,1,1,2.0,0,2,46.0,4,1.0
2.583333,2.865385,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
2.947368,3.111111,1,2.0,1,1,0,1.0,0,3,27.0,9,1.0
2.9,2.4,3,2.0,1,1,0,2.0,1,2,29.0,7,1.0
2.975,2.75,1,2.0,1,1,0,2.0,1,1,29.0,9,1.0
3.652174,3.62,1,2.0,1,0,0,2.0,2,3,29.0,7,1.0
3.575,3.952381,4,4.0,1,1,1,2.0,1,1,49.0,4,1.0
2.0,1.863636,1,2.0,1,1,0,2.0,0,3,14.0,3,1.0
0.97619,0.0,1,2.0,1,1,0,2.0,1,1,45.0,9,0.0
2.0,1.909091,1,2.0,1,0,0,2.0,1,1,38.0,9,1.0
2.55,3.294118,3,2.0,1,1,0,1.0,1,3,21.0,10,1.0
2.083333,2.019231,3,4.0,0,1,1,1.0,1,3,32.6760710553814,8,1.0
2.263158,2.8201755787000775,1,2.0,1,1,0,2.0,1,1,23.0,9,0.0
3.977273,4.043478,1,2.0,1,1,0,2.0,1,1,43.0,9,1.0
1.269231,0.266667,1,2.0,1,1,0,2.0,1,1,16.0,8,1.0
4.173913,4.02,1,2.0,0,0,0,2.0,2,5,32.6760710553814,9,1.0
1.863636,2.428571,1,2.0,1,1,0,2.0,1,1,11.0,3,1.0
3.380952,2.5,1,2.0,1,1,0,2.0,1,2,19.0,10,1.0
3.543478,3.692308,3,4.0,0,1,1,2.0,2,3,32.6760710553814,8,1.0
4.363636,3.736842,1,2.0,1,1,0,2.0,1,1,28.0,9,1.0
2.978261,2.769231,1,4.0,0,0,1,1.0,2,3,28.0,8,1.0
4.214286,3.772727,1,2.0,1,1,0,1.0,2,4,43.0,9,1.0
0.0,0.0,1,2.0,1,1,0,2.0,1,1,23.0,9,0.0
4.2,3.631579,1,2.0,1,0,0,2.0,1,2,35.0,9,1.0
3.565217,3.403846,3,4.0,0,1,1,1.0,1,3,32.6760710553814,7,1.0
3.94,4.022727,1,2.0,1,0,0,1.0,2,3,25.0,9,1.0
0.0,2.8201755787000775,3,4.0,1,1,1,2.0,2,2,32.6760710553814,7,0.0
0.0,2.8201755787000775,3,4.0,0,1,1,2.0,0,4,32.6760710553814,7,0.0
0.0,0.0,3,8.0,1,1,0,2.0,0,3,16.0,7,0.0
4.09375,1.022727,3,2.0,1,0,0,2.0,1,3,44.0,9,0.0
0.5,2.8201755787000775,3,4.0,0,1,1,2.0,2,3,32.6760710553814,10,0.0
4.282609,4.027778,3,4.0,1,1,1,2.0,2,2,45.0,10,1.0
4.369565,4.461538,1,2.0,0,1,0,2.0,2,4,32.6760710553814,9,1.0
1.647059,1.869565,3,4.0,1,1,1,2.0,1,1,34.0,8,1.0
1.176471,2.8201755787000775,3,4.0,0,1,1,1.0,2,3,32.6760710553814,7,0.0
0.0,0.0,1,2.0,1,0,0,2.0,1,2,34.0,7,1.0
0.18,0.0,1,2.0,1,1,0,2.0,1,3,17.0,7,0.0
4.261905,3.704545,3,2.0,1,0,0,2.0,2,6,49.0,8,1.0
2.7,1.944444,1,2.0,1,0,0,1.0,2,3,37.0,9,1.0
2.454545,1.695652,3,2.0,1,1,0,2.0,1,2,35.0,4,0.0
3.526316,3.1,1,2.0,1,1,0,2.0,1,1,32.6760710553814,9,1.0
1.82,2.777778,1,2.0,1,1,0,2.0,1,1,32.6760710553814,9,1.0
2.0,0.0,3,4.0,1,1,1,1.0,2,2,22.0,4,0.0
1.676471,2.6,1,2.0,1,1,0,2.0,1,2,32.6760710553814,9,1.0
2.1,1.75,1,2.0,1,1,0,2.0,1,1,21.0,7,1.0
3.673077,3.782609,3,4.0,0,1,1,2.0,2,3,32.6760710553814,10,1.0
4.5,2.8201755787000775,1,2.0,1,0,0,2.0,1,4,42.0,9,0.0
2.117647,1.9,3,4.0,1,1,1,2.0,1,2,28.0,7,0.0
0.0,2.8201755787000775,3,4.0,1,1,1,2.0,1,3,42.0,1,0.0
1.933333,2.770833,3,4.0,1,1,1,2.0,2,2,34.0,8,1.0
2.173913,3.02381,3,4.0,0,1,1,2.0,2,3,32.6760710553814,10,1.0
2.65,2.275,3,4.0,1,1,1,2.0,2,5,32.6760710553814,5,0.0
1.173913,2.8201755787000775,1,1.0,1,0,0,2.0,1,1,15.0,7,0.0
2.526316,2.368421,3,2.0,1,1,0,2.0,0,2,25.0,7,1.0
1.55,2.184211,1,2.0,1,1,0,2.0,1,1,28.0,7,1.0
3.869565,3.071429,3,2.0,1,0,0,2.0,2,5,34.0,8,0.0
4.136364,3.804348,1,2.0,1,1,0,2.0,1,3,48.0,9,1.0
4.065217,3.217391,4,4.0,1,1,1,2.0,1,3,48.0,4,1.0
4.38,4.26087,3,4.0,0,1,1,2.0,1,3,32.6760710553814,8,1.0
3.4,3.386364,3,4.0,0,1,1,1.0,2,4,32.6760710553814,8,1.0
4.25,4.090909,1,2.0,1,0,0,2.0,2,3,30.0,9,1.0
2.547619,2.8201755787000775,1,2.0,1,1,0,2.0,2,3,13.0,7,0.0
1.725,1.75,3,4.0,0,1,1,2.0,2,3,32.6760710553814,4,1.0
2.1,1.428571,1,2.0,1,1,0,2.0,1,2,27.0,7,1.0
1.884615,0.882353,3,4.0,1,1,1,2.0,2,2,28.0,8,1.0
3.521739,3.47619,4,4.0,1,0,1,1.0,1,1,36.0,8,1.0
